Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4540,CA-2025-184428,2025-09-10,2025-09-15,Standard Class,HSA-00147,Samuel Smith,Home Office,United States,Dallas,Texas,75201,Central,FUR-BO-10000012,Furniture,Bookcases,Bookcases SKU-012 (Premium Quality),244.29,8,0.3,-62.82
4541,CA-2025-809893,2025-09-11,2025-09-13,Second Class,HSA-00095,Samuel Wilson,Home Office,United States,Denver,Colorado,80202,West,OFF-FA-10000361,Office Supplies,Fasteners,Fasteners SKU-001 (Premium Quality),3.07,4,0.0,0.92
4542,CA-2025-379626,2025-09-11,2025-09-13,First Class,CGA-00059,Garcia Bros #4,Corporate,United States,Detroit,Michigan,48201,Central,FUR-TA-10000068,Furniture,Tables,Tables SKU-008 (Premium Quality),191.15,5,0.5,-160.57
4543,CA-2025-737044,2025-09-11,2025-09-11,Same Day,HMA-00054,Marcus Martinez,Home Office,United States,Spokane,Washington,99201,West,OFF-ST-10000252,Office Supplies,Storage,Storage SKU-012 (Premium Quality),19.4,1,0.0,3.88
4544,CA-2025-843920,2025-09-11,2025-09-11,Same Day,CRO-00085,Robert Jackson,Consumer,United States,Nashville,Tennessee,37203,South,FUR-BO-10000004,Furniture,Bookcases,Bookcases SKU-004 (Premium Quality),45.12,4,0.6,-54.13
4545,CA-2025-951881,2025-09-12,2025-09-14,First Class,CCH-00092,Charles Taylor,Consumer,United States,Nashville,Tennessee,37203,South,FUR-TA-10000066,Furniture,Tables,Tables SKU-006 (Premium Quality),295.05,10,0.2,-44.26
4546,CA-2025-741075,2025-09-12,2025-09-13,First Class,HET-00093,Ethan Moore,Home Office,United States,Columbus,Ohio,43215,East,TEC-PH-10000399,Technology,Phones,Phones SKU-009 (Premium Quality),315.5,5,0.0,94.65
4547,CA-2025-304568,2025-09-12,2025-09-12,Same Day,CSM-00051,Smith Corp #3,Corporate,United States,San Francisco,California,94110,West,OFF-SU-10000271,Office Supplies,Supplies,Supplies SKU-001 (Premium Quality),44.7,5,0.2,-2.79
4548,CA-2025-505185,2025-09-12,2025-09-16,Standard Class,CJO-00131,John Miller,Consumer,United States,Wilmington,Delaware,19801,East,OFF-PA-10000221,Office Supplies,Paper,Paper SKU-011 (Premium Quality),1.74,1,0.0,0.7
4549,CA-2025-282720,2025-09-13,2025-09-13,Same Day,HMA-00011,Marcus Rodriguez,Home Office,United States,Philadelphia,Pennsylvania,19104,East,TEC-MA-10000472,Technology,Machines,Machines SKU-022 (Premium Quality),1054.29,8,0.4,-316.28
4550,CA-2025-767837,2025-09-13,2025-09-17,Standard Class,HOS-00076,Oscar Rodriguez,Home Office,United States,Spokane,Washington,99201,West,OFF-ST-10000254,Office Supplies,Storage,Storage SKU-014 (Premium Quality),25.99,4,0.0,5.2
4551,CA-2025-879769,2025-09-13,2025-09-16,Standard Class,CTH-00031,Thomas & Sons #5,Corporate,United States,Houston,Texas,77002,Central,TEC-MA-10000480,Technology,Machines,Machines SKU-030 (Premium Quality),1442.47,10,0.4,-432.74
4552,CA-2025-982096,2025-09-13,2025-09-13,Same Day,CJO-00043,Joseph Johnson,Consumer,United States,Cleveland,Ohio,44114,East,TEC-AC-10000445,Technology,Accessories,Accessories SKU-025 (Premium Quality),45.56,3,0.1,11.14
4553,CA-2025-843692,2025-09-13,2025-09-17,Standard Class,CSU-00071,Susan Miller,Consumer,United States,Seattle,Washington,98103,West,OFF-AR-10000194,Office Supplies,Art,Art SKU-014 (Premium Quality),4.43,5,0.2,0.56
4554,CA-2025-412534,2025-09-13,2025-09-19,Standard Class,CCH-00081,Charles Garcia,Consumer,United States,Salt Lake City,Utah,84101,West,FUR-FU-10000113,Furniture,Furnishings,Furnishings SKU-023 (Premium Quality),10.5,7,0.4,-3.5
4555,CA-2025-266924,2025-09-13,2025-09-16,Second Class,CAN-00071,Anderson Ventures #6,Corporate,United States,Seattle,Washington,98103,West,OFF-AP-10000147,Office Supplies,Appliances,Appliances SKU-027 (Premium Quality),29.51,3,0.0,7.38
4556,CA-2025-841101,2025-09-13,2025-09-20,Standard Class,CJE-00066,Jessica Rodriguez,Consumer,United States,Baltimore,Maryland,21201,East,OFF-SU-10000280,Office Supplies,Supplies,Supplies SKU-010 (Premium Quality),65.6,5,0.1,3.64
4557,CA-2025-971868,2025-09-14,2025-09-19,Standard Class,CJO-00032,Johnson LLC #1,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10000270,Office Supplies,Storage,Storage SKU-030 (Premium Quality),13.98,1,0.0,2.8
4558,CA-2025-856041,2025-09-14,2025-09-14,Same Day,CDA-00076,David Jackson,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10000049,Furniture,Chairs,Chairs SKU-019 (Premium Quality),28.74,3,0.0,4.31
4559,CA-2025-342103,2025-09-14,2025-09-16,First Class,HHA-00078,Hannah Brown,Home Office,United States,Denver,Colorado,80202,West,TEC-CO-10000484,Technology,Copiers,Copiers SKU-004 (Premium Quality),663.6,2,0.0,298.62
4560,CA-2025-170326,2025-09-14,2025-09-21,Standard Class,CSU-00077,Susan Smith,Consumer,United States,Spokane,Washington,99201,West,OFF-FA-10000390,Office Supplies,Fasteners,Fasteners SKU-030 (Premium Quality),4.79,8,0.3,0.0
4561,CA-2025-424960,2025-09-14,2025-09-14,Same Day,CJO-00043,Joseph Johnson,Consumer,United States,Nashville,Tennessee,37203,South,OFF-SU-10000276,Office Supplies,Supplies,Supplies SKU-006 (Premium Quality),48.12,5,0.0,7.22
4562,CA-2025-819559,2025-09-14,2025-09-15,First Class,HDI-00035,Diana Martin,Home Office,United States,Columbus,Ohio,43215,East,FUR-CH-10000040,Furniture,Chairs,Chairs SKU-010 (Premium Quality),142.73,9,0.3,-30.59
4563,CA-2025-196725,2025-09-14,2025-09-21,Standard Class,CGA-00059,Garcia Bros #4,Corporate,United States,Phoenix,Arizona,85001,West,OFF-FA-10000373,Office Supplies,Fasteners,Fasteners SKU-013 (Premium Quality),5.2,7,0.0,1.56
4564,CA-2025-273878,2025-09-15,2025-09-15,Same Day,HPE-00096,Penelope Moore,Home Office,United States,Boston,Massachusetts,02116,East,OFF-PA-10000211,Office Supplies,Paper,Paper SKU-001 (Premium Quality),6.53,2,0.0,2.61
4565,CA-2025-272863,2025-09-15,2025-09-18,Second Class,CTA-00084,Taylor Logistics #5,Corporate,United States,Spokane,Washington,99201,West,OFF-AR-10000186,Office Supplies,Art,Art SKU-006 (Premium Quality),10.03,6,0.0,3.01
4566,CA-2025-736095,2025-09-15,2025-09-15,Same Day,CRO-00034,Rodriguez Partners #3,Corporate,United States,Spokane,Washington,99201,West,OFF-ST-10000250,Office Supplies,Storage,Storage SKU-010 (Premium Quality),29.71,3,0.2,0.0
4567,CA-2025-136286,2025-09-15,2025-09-22,Standard Class,HPE-00041,Penelope Brown,Home Office,United States,Saint Louis,Missouri,63101,Central,FUR-FU-10000113,Furniture,Furnishings,Furnishings SKU-023 (Premium Quality),23.45,4,0.2,0.0
4568,CA-2025-605817,2025-09-15,2025-09-15,Same Day,CWI-00126,Williams Inc #5,Corporate,United States,Newark,New Jersey,07102,East,TEC-AC-10000428,Technology,Accessories,Accessories SKU-008 (Premium Quality),58.82,8,0.4,-7.84
4569,CA-2025-293302,2025-09-16,2025-09-21,Standard Class,CSM-00090,Smith Corp #5,Corporate,United States,Austin,Texas,78701,Central,FUR-FU-10000116,Furniture,Furnishings,Furnishings SKU-026 (Premium Quality),9.96,4,0.3,-1.43
4570,CA-2025-574044,2025-09-16,2025-09-16,Same Day,CJE-00032,Jennifer Rodriguez,Consumer,United States,Atlanta,Georgia,30303,South,TEC-PH-10000401,Technology,Phones,Phones SKU-011 (Premium Quality),235.09,5,0.1,52.24
4571,CA-2025-764807,2025-09-17,2025-09-19,First Class,HKE-00059,Kevin Rodriguez,Home Office,United States,Philadelphia,Pennsylvania,19104,East,OFF-PA-10000237,Office Supplies,Paper,Paper SKU-027 (Premium Quality),14.5,4,0.2,3.62
4572,CA-2025-325468,2025-09-17,2025-09-17,Same Day,CJO-00051,Joseph Jackson,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10000437,Technology,Accessories,Accessories SKU-017 (Premium Quality),74.44,9,0.4,-9.92
4573,CA-2025-484690,2025-09-18,2025-09-19,First Class,CSA-00054,Sarah Taylor,Consumer,United States,Seattle,Washington,98103,West,OFF-EN-10000324,Office Supplies,Envelopes,Envelopes SKU-024 (Premium Quality),5.21,4,0.1,1.45
4574,CA-2025-263949,2025-09-18,2025-09-25,Standard Class,CJO-00141,John Johnson,Consumer,United States,Indianapolis,Indiana,46201,Central,TEC-MA-10000473,Technology,Machines,Machines SKU-023 (Premium Quality),67.82,1,0.0,14.92
4575,CA-2025-646833,2025-09-18,2025-09-20,First Class,HNO-00064,Nora Moore,Home Office,United States,Pittsburgh,Pennsylvania,15213,East,OFF-PA-10000217,Office Supplies,Paper,Paper SKU-007 (Premium Quality),23.46,5,0.0,9.39
4576,CA-2025-827962,2025-09-18,2025-09-18,Same Day,CBR-00081,Brown Co #5,Corporate,United States,Houston,Texas,77002,Central,TEC-CO-10000482,Technology,Copiers,Copiers SKU-002 (Premium Quality),537.89,6,0.1,209.18
4577,CA-2025-350068,2025-09-18,2025-09-18,Same Day,HRA-00107,Rachel Thomas,Home Office,United States,Austin,Texas,78701,Central,TEC-MA-10000471,Technology,Machines,Machines SKU-021 (Premium Quality),558.75,7,0.2,13.97
4578,CA-2025-175120,2025-09-18,2025-09-20,Second Class,HNO-00005,Nora Jones,Home Office,United States,Seattle,Washington,98103,West,OFF-EN-10000309,Office Supplies,Envelopes,Envelopes SKU-009 (Premium Quality),7.68,5,0.0,2.69
4579,CA-2025-779831,2025-09-19,2025-09-21,First Class,CDA-00128,David Thomas,Consumer,United States,Newark,New Jersey,07102,East,TEC-AC-10000439,Technology,Accessories,Accessories SKU-019 (Premium Quality),113.48,7,0.1,27.74
4580,CA-2025-599544,2025-09-19,2025-09-19,Same Day,HJU-00105,Julia Williams,Home Office,United States,Detroit,Michigan,48201,Central,FUR-FU-10000111,Furniture,Furnishings,Furnishings SKU-021 (Premium Quality),21.24,2,0.0,4.25
4581,CA-2025-999908,2025-09-19,2025-09-23,Second Class,CJO-00116,John Taylor,Consumer,United States,Boston,Massachusetts,02116,East,OFF-LA-10000351,Office Supplies,Labels,Labels SKU-021 (Premium Quality),2.7,2,0.2,0.67
4582,CA-2025-718836,2025-09-19,2025-09-24,Standard Class,CTH-00031,Thomas & Sons #5,Corporate,United States,Milwaukee,Wisconsin,53202,Central,OFF-EN-10000317,Office Supplies,Envelopes,Envelopes SKU-017 (Premium Quality),2.39,5,0.2,0.45
4583,CA-2025-711490,2025-09-19,2025-09-20,First Class,CEL-00033,Elizabeth Anderson,Consumer,United States,San Diego,California,92109,West,TEC-AC-10000448,Technology,Accessories,Accessories SKU-028 (Premium Quality),71.94,5,0.0,23.02
4584,CA-2025-267199,2025-09-20,2025-09-23,Second Class,CRO-00085,Robert Jackson,Consumer,United States,Milwaukee,Wisconsin,53202,Central,OFF-ST-10000243,Office Supplies,Storage,Storage SKU-003 (Premium Quality),111.68,10,0.4,-37.23
4585,CA-2025-204675,2025-09-20,2025-09-23,Second Class,HAL-00145,Alice Williams,Home Office,United States,Salt Lake City,Utah,84101,West,OFF-BI-10000154,Office Supplies,Binders,Binders SKU-004 (Premium Quality),5.37,3,0.0,1.88
4586,CA-2025-761559,2025-09-21,2025-09-27,Standard Class,HMA-00008,Marcus Martinez,Home Office,United States,Los Angeles,California,90036,West,OFF-ST-10000244,Office Supplies,Storage,Storage SKU-004 (Premium Quality),18.19,1,0.0,3.64
4587,CA-2025-521240,2025-09-21,2025-09-21,Same Day,CJE-00126,Jessica Smith,Consumer,United States,Portland,Oregon,97201,West,OFF-ST-10000267,Office Supplies,Storage,Storage SKU-027 (Premium Quality),47.96,7,0.2,0.0
4588,CA-2025-566670,2025-09-21,2025-09-27,Standard Class,HHA-00078,Hannah Brown,Home Office,United States,Spokane,Washington,99201,West,TEC-MA-10000454,Technology,Machines,Machines SKU-004 (Premium Quality),480.25,10,0.2,12.01
4589,CA-2025-153321,2025-09-21,2025-09-28,Standard Class,CLI-00012,Linda Garcia,Consumer,United States,Milwaukee,Wisconsin,53202,Central,OFF-EN-10000302,Office Supplies,Envelopes,Envelopes SKU-002 (Premium Quality),6.3,6,0.0,2.21
4590,CA-2025-783740,2025-09-22,2025-09-23,First Class,CTH-00050,Thomas Jones,Consumer,United States,Baltimore,Maryland,21201,East,OFF-EN-10000327,Office Supplies,Envelopes,Envelopes SKU-027 (Premium Quality),5.68,7,0.2,1.07
4591,CA-2025-438138,2025-09-22,2025-09-22,Same Day,CSU-00143,Susan Martin,Consumer,United States,Portland,Oregon,97201,West,OFF-ST-10000256,Office Supplies,Storage,Storage SKU-016 (Premium Quality),90.18,9,0.3,-12.88
4592,CA-2025-186629,2025-09-22,2025-09-25,Second Class,CCH-00026,Charles Lee,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10000172,Office Supplies,Binders,Binders SKU-022 (Premium Quality),32.35,10,0.2,6.06
4593,CA-2025-881534,2025-09-22,2025-09-22,Same Day,CRO-00127,Robert Garcia,Consumer,United States,Boston,Massachusetts,02116,East,TEC-CO-10000498,Technology,Copiers,Copiers SKU-018 (Premium Quality),789.6,5,0.1,307.07
4594,CA-2025-570257,2025-09-22,2025-09-25,Standard Class,CJA-00070,James Rodriguez,Consumer,United States,Detroit,Michigan,48201,Central,FUR-CH-10000060,Furniture,Chairs,Chairs SKU-030 (Premium Quality),23.45,1,0.0,3.52
4595,CA-2025-713189,2025-09-22,2025-09-24,Second Class,HJU-00034,Julia Lee,Home Office,United States,Portland,Oregon,97201,West,TEC-AC-10000441,Technology,Accessories,Accessories SKU-021 (Premium Quality),62.62,7,0.0,20.04
4596,CA-2025-455675,2025-09-23,2025-09-23,Same Day,CTH-00119,Thomas & Sons #9,Corporate,United States,Columbus,Ohio,43215,East,OFF-SU-10000289,Office Supplies,Supplies,Supplies SKU-019 (Premium Quality),20.53,10,0.3,-4.4
4597,CA-2025-112439,2025-09-24,2025-09-27,Second Class,HHA-00050,Hannah Williams,Home Office,United States,Minneapolis,Minnesota,55401,Central,OFF-ST-10000243,Office Supplies,Storage,Storage SKU-003 (Premium Quality),47.03,9,0.3,-6.72
4598,CA-2025-560438,2025-09-24,2025-09-28,Standard Class,HCH-00032,Charlie Martin,Home Office,United States,Columbus,Ohio,43215,East,OFF-BI-10000172,Office Supplies,Binders,Binders SKU-022 (Premium Quality),13.18,2,0.0,4.61
4599,CA-2025-893705,2025-09-24,2025-09-25,First Class,CDA-00078,Davis Ltd #6,Corporate,United States,New York City,New York,10011,East,TEC-PH-10000401,Technology,Phones,Phones SKU-011 (Premium Quality),493.55,10,0.3,0.0
4600,CA-2025-382422,2025-09-24,2025-09-26,First Class,CEL-00013,Elizabeth Martin,Consumer,United States,Detroit,Michigan,48201,Central,OFF-ST-10000264,Office Supplies,Storage,Storage SKU-024 (Premium Quality),49.36,8,0.4,-16.45
4601,CA-2025-478756,2025-09-25,2025-09-27,First Class,CBR-00023,Brown Co #2,Corporate,United States,Portland,Oregon,97201,West,OFF-LA-10000350,Office Supplies,Labels,Labels SKU-020 (Premium Quality),10.81,6,0.0,4.32
4602,CA-2025-466659,2025-09-25,2025-09-30,Standard Class,CTH-00134,Thomas & Sons #6,Corporate,United States,Los Angeles,California,90036,West,FUR-BO-10000017,Furniture,Bookcases,Bookcases SKU-017 (Premium Quality),65.46,6,0.2,-6.55
4603,CA-2025-233689,2025-09-26,2025-09-30,Second Class,CWI-00021,Wilson Holdings #2,Corporate,United States,Raleigh,North Carolina,27601,South,OFF-ST-10000259,Office Supplies,Storage,Storage SKU-019 (Premium Quality),49.72,5,0.1,5.52
4604,CA-2025-961896,2025-09-27,2025-10-03,Standard Class,HAL-00029,Alice Wilson,Home Office,United States,Indianapolis,Indiana,46201,Central,OFF-LA-10000334,Office Supplies,Labels,Labels SKU-004 (Premium Quality),5.12,3,0.0,2.05
4605,CA-2025-165138,2025-09-27,2025-09-29,Second Class,HSA-00147,Samuel Smith,Home Office,United States,Raleigh,North Carolina,27601,South,FUR-CH-10000033,Furniture,Chairs,Chairs SKU-003 (Premium Quality),54.23,10,0.4,-22.6
4606,CA-2025-840471,2025-09-27,2025-09-29,First Class,CRO-00005,Robert Martin,Consumer,United States,Albany,New York,12203,East,FUR-CH-10000040,Furniture,Chairs,Chairs SKU-010 (Premium Quality),65.1,8,0.4,-27.13
4607,CA-2025-563864,2025-09-27,2025-09-28,First Class,CMI-00149,Michael Martin,Consumer,United States,Los Angeles,California,90036,West,OFF-AP-10000148,Office Supplies,Appliances,Appliances SKU-028 (Premium Quality),53.86,2,0.0,13.47
4608,CA-2025-761032,2025-10-01,2025-10-01,Same Day,CMO-00150,Moore Industries #3,Corporate,United States,Pittsburgh,Pennsylvania,15213,East,FUR-FU-10000104,Furniture,Furnishings,Furnishings SKU-014 (Premium Quality),20.79,7,0.3,-2.97
4609,CA-2025-117975,2025-10-01,2025-10-08,Standard Class,CWI-00133,Williams Inc #7,Corporate,United States,Cleveland,Ohio,44114,East,FUR-BO-10000007,Furniture,Bookcases,Bookcases SKU-007 (Premium Quality),50.21,5,0.2,-5.02
4610,CA-2025-390614,2025-10-01,2025-10-06,Standard Class,CJE-00032,Jennifer Rodriguez,Consumer,United States,Baltimore,Maryland,21201,East,OFF-FA-10000364,Office Supplies,Fasteners,Fasteners SKU-004 (Premium Quality),4.68,4,0.0,1.4
4611,CA-2025-640869,2025-10-01,2025-10-05,Second Class,HJU-00112,Julia Martin,Home Office,United States,Baltimore,Maryland,21201,East,OFF-AP-10000147,Office Supplies,Appliances,Appliances SKU-027 (Premium Quality),52.04,10,0.4,-13.01
4612,CA-2025-913149,2025-10-02,2025-10-08,Standard Class,HQU-00039,Quinn Martinez,Home Office,United States,Denver,Colorado,80202,West,OFF-PA-10000223,Office Supplies,Paper,Paper SKU-013 (Premium Quality),7.11,9,0.2,1.78
4613,CA-2025-364583,2025-10-02,2025-10-02,Same Day,CSU-00145,Susan Williams,Consumer,United States,New York City,New York,10011,East,FUR-TA-10000063,Furniture,Tables,Tables SKU-003 (Premium Quality),287.24,8,0.5,-241.28
4614,CA-2025-828468,2025-10-03,2025-10-10,Standard Class,HHA-00033,Hannah Brown,Home Office,United States,Raleigh,North Carolina,27601,South,FUR-TA-10000071,Furniture,Tables,Tables SKU-011 (Premium Quality),261.16,7,0.3,-82.07
4615,CA-2025-995113,2025-10-03,2025-10-03,Same Day,CJO-00131,John Miller,Consumer,United States,Portland,Oregon,97201,West,FUR-FU-10000118,Furniture,Furnishings,Furnishings SKU-028 (Premium Quality),11.88,5,0.4,-3.96
4616,CA-2025-925571,2025-10-03,2025-10-04,First Class,HGE-00117,George Rodriguez,Home Office,United States,Newark,New Jersey,07102,East,OFF-PA-10000221,Office Supplies,Paper,Paper SKU-011 (Premium Quality),22.56,7,0.2,5.64
4617,CA-2025-215380,2025-10-04,2025-10-08,Second Class,HJU-00085,Julia Brown,Home Office,United States,Miami,Florida,33139,South,OFF-EN-10000309,Office Supplies,Envelopes,Envelopes SKU-009 (Premium Quality),3.01,7,0.0,1.06
4618,CA-2025-550521,2025-10-04,2025-10-06,First Class,CGA-00131,Garcia Bros #7,Corporate,United States,Virginia Beach,Virginia,23451,South,FUR-TA-10000085,Furniture,Tables,Tables SKU-025 (Premium Quality),141.87,5,0.2,-21.29
4619,CA-2025-220721,2025-10-04,2025-10-05,First Class,HTI-00123,Tina Moore,Home Office,United States,San Antonio,Texas,78201,Central,OFF-ST-10000263,Office Supplies,Storage,Storage SKU-023 (Premium Quality),74.55,10,0.4,-24.85
4620,CA-2025-722565,2025-10-05,2025-10-08,Second Class,HAL-00014,Alice Jackson,Home Office,United States,Columbus,Ohio,43215,East,FUR-TA-10000084,Furniture,Tables,Tables SKU-024 (Premium Quality),254.18,10,0.4,-135.56
4621,CA-2025-247964,2025-10-06,2025-10-12,Standard Class,HCH-00102,Charlie Martin,Home Office,United States,Virginia Beach,Virginia,23451,South,OFF-EN-10000311,Office Supplies,Envelopes,Envelopes SKU-011 (Premium Quality),8.65,5,0.2,1.62
4622,CA-2025-611833,2025-10-06,2025-10-06,Same Day,HIA-00099,Ian Moore,Home Office,United States,Raleigh,North Carolina,27601,South,OFF-EN-10000314,Office Supplies,Envelopes,Envelopes SKU-014 (Premium Quality),0.8,3,0.0,0.28
4623,CA-2025-116855,2025-10-06,2025-10-11,Standard Class,CJO-00032,Johnson LLC #1,Corporate,United States,Las Vegas,Nevada,89101,West,OFF-ST-10000250,Office Supplies,Storage,Storage SKU-010 (Premium Quality),67.19,7,0.1,7.46
4624,CA-2025-275018,2025-10-06,2025-10-08,Second Class,CJA-00065,James Brown,Consumer,United States,Pittsburgh,Pennsylvania,15213,East,OFF-LA-10000339,Office Supplies,Labels,Labels SKU-009 (Premium Quality),1.31,2,0.0,0.53
4625,CA-2025-189732,2025-10-06,2025-10-07,First Class,HTI-00046,Tina Jackson,Home Office,United States,Indianapolis,Indiana,46201,Central,OFF-AP-10000148,Office Supplies,Appliances,Appliances SKU-028 (Premium Quality),83.44,7,0.2,5.22
4626,CA-2025-463336,2025-10-06,2025-10-06,Same Day,HPE-00096,Penelope Moore,Home Office,United States,Spokane,Washington,99201,West,OFF-SU-10000275,Office Supplies,Supplies,Supplies SKU-005 (Premium Quality),35.98,4,0.1,2.0
4627,CA-2025-970178,2025-10-07,2025-10-10,Second Class,HJU-00126,Julia Hernandez,Home Office,United States,Columbus,Ohio,43215,East,OFF-EN-10000327,Office Supplies,Envelopes,Envelopes SKU-027 (Premium Quality),6.35,4,0.1,1.76
4628,CA-2025-799486,2025-10-07,2025-10-11,Standard Class,CGA-00049,Garcia Bros #3,Corporate,United States,Salt Lake City,Utah,84101,West,OFF-EN-10000325,Office Supplies,Envelopes,Envelopes SKU-025 (Premium Quality),3.28,2,0.0,1.15
4629,CA-2025-298379,2025-10-07,2025-10-10,Second Class,CJO-00082,John Garcia,Consumer,United States,San Francisco,California,94110,West,TEC-CO-10000509,Technology,Copiers,Copiers SKU-029 (Premium Quality),193.27,6,0.2,60.4
4630,CA-2025-699218,2025-10-08,2025-10-10,Second Class,HET-00021,Ethan Moore,Home Office,United States,Raleigh,North Carolina,27601,South,TEC-CO-10000510,Technology,Copiers,Copiers SKU-030 (Premium Quality),226.98,8,0.3,48.63
4631,CA-2025-801827,2025-10-09,2025-10-10,First Class,CSU-00071,Susan Miller,Consumer,United States,Wilmington,Delaware,19801,East,OFF-FA-10000362,Office Supplies,Fasteners,Fasteners SKU-002 (Premium Quality),2.75,6,0.2,0.34
4632,CA-2025-580687,2025-10-09,2025-10-11,First Class,HSA-00053,Samuel Lee,Home Office,United States,Las Vegas,Nevada,89101,West,OFF-AP-10000125,Office Supplies,Appliances,Appliances SKU-005 (Premium Quality),140.67,9,0.4,-35.17
4633,CA-2025-351057,2025-10-09,2025-10-09,Same Day,HPE-00096,Penelope Moore,Home Office,United States,Raleigh,North Carolina,27601,South,OFF-EN-10000314,Office Supplies,Envelopes,Envelopes SKU-014 (Premium Quality),3.31,5,0.2,0.62
4634,CA-2025-424544,2025-10-10,2025-10-12,First Class,CMO-00105,Moore Industries #7,Corporate,United States,Cleveland,Ohio,44114,East,OFF-BI-10000153,Office Supplies,Binders,Binders SKU-003 (Premium Quality),32.65,10,0.3,2.33
4635,CA-2025-302655,2025-10-10,2025-10-10,Same Day,CGA-00059,Garcia Bros #4,Corporate,United States,Seattle,Washington,98103,West,OFF-SU-10000300,Office Supplies,Supplies,Supplies SKU-030 (Premium Quality),14.48,2,0.0,2.17
4636,CA-2025-161284,2025-10-10,2025-10-16,Standard Class,CLI-00135,Linda Jackson,Consumer,United States,Atlanta,Georgia,30303,South,TEC-CO-10000509,Technology,Copiers,Copiers SKU-029 (Premium Quality),221.57,4,0.0,99.71
4637,CA-2025-270460,2025-10-10,2025-10-11,First Class,CGA-00127,Garcia Bros #5,Corporate,United States,San Antonio,Texas,78201,Central,FUR-FU-10000097,Furniture,Furnishings,Furnishings SKU-007 (Premium Quality),13.26,10,0.3,-1.89
4638,CA-2025-152477,2025-10-11,2025-10-13,First Class,CPA-00055,Patricia Garcia,Consumer,United States,Louisville,Kentucky,40202,South,TEC-PH-10000403,Technology,Phones,Phones SKU-013 (Premium Quality),232.29,3,0.0,69.69
4639,CA-2025-876459,2025-10-11,2025-10-16,Standard Class,CEL-00023,Elizabeth Jackson,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10000012,Furniture,Bookcases,Bookcases SKU-012 (Premium Quality),64.04,2,0.2,-6.4
4640,CA-2025-559990,2025-10-11,2025-10-16,Standard Class,HFI-00134,Fiona Wilson,Home Office,United States,Pittsburgh,Pennsylvania,15213,East,OFF-PA-10000220,Office Supplies,Paper,Paper SKU-010 (Premium Quality),27.76,7,0.0,11.1
4641,CA-2025-203245,2025-10-11,2025-10-15,Standard Class,CEL-00120,Elizabeth Jones,Consumer,United States,Saint Louis,Missouri,63101,Central,OFF-AR-10000191,Office Supplies,Art,Art SKU-011 (Premium Quality),13.08,8,0.4,-2.18
4642,CA-2025-828956,2025-10-11,2025-10-11,Same Day,HTI-00135,Tina Martin,Home Office,United States,Saint Louis,Missouri,63101,Central,OFF-EN-10000311,Office Supplies,Envelopes,Envelopes SKU-011 (Premium Quality),1.82,1,0.0,0.64
4643,CA-2025-572351,2025-10-11,2025-10-13,First Class,CJA-00070,James Rodriguez,Consumer,United States,Salt Lake City,Utah,84101,West,TEC-PH-10000402,Technology,Phones,Phones SKU-012 (Premium Quality),115.52,6,0.2,14.44
4644,CA-2025-776818,2025-10-12,2025-10-12,Same Day,CTH-00045,Thomas Williams,Consumer,United States,Louisville,Kentucky,40202,South,OFF-AP-10000130,Office Supplies,Appliances,Appliances SKU-010 (Premium Quality),136.27,6,0.1,22.71
4645,CA-2025-727354,2025-10-12,2025-10-18,Standard Class,CDA-00069,David Hernandez,Consumer,United States,Charlotte,North Carolina,28202,South,OFF-ST-10000245,Office Supplies,Storage,Storage SKU-005 (Premium Quality),32.04,2,0.0,6.41
4646,CA-2025-344309,2025-10-14,2025-10-16,First Class,HBO-00017,Bob Smith,Home Office,United States,Las Vegas,Nevada,89101,West,FUR-BO-10000024,Furniture,Bookcases,Bookcases SKU-024 (Premium Quality),42.16,4,0.4,-19.67
4647,CA-2025-528644,2025-10-14,2025-10-14,Same Day,HFI-00081,Fiona Davis,Home Office,United States,Columbus,Ohio,43215,East,OFF-AR-10000197,Office Supplies,Art,Art SKU-017 (Premium Quality),14.52,10,0.2,1.81
4648,CA-2025-957710,2025-10-14,2025-10-14,Same Day,HCH-00133,Charlie Johnson,Home Office,United States,San Francisco,California,94110,West,OFF-SU-10000277,Office Supplies,Supplies,Supplies SKU-007 (Premium Quality),23.31,7,0.2,-1.45
4649,CA-2025-479212,2025-10-14,2025-10-16,First Class,HDI-00100,Diana Williams,Home Office,United States,Columbus,Ohio,43215,East,OFF-SU-10000299,Office Supplies,Supplies,Supplies SKU-029 (Premium Quality),86.85,8,0.2,-5.43
4650,CA-2025-377631,2025-10-15,2025-10-19,Second Class,HGE-00009,George Hernandez,Home Office,United States,Denver,Colorado,80202,West,FUR-CH-10000039,Furniture,Chairs,Chairs SKU-009 (Premium Quality),17.91,2,0.6,-20.14
4651,CA-2025-995701,2025-10-15,2025-10-18,Second Class,HHA-00070,Hannah Wilson,Home Office,United States,Dallas,Texas,75201,Central,OFF-AR-10000199,Office Supplies,Art,Art SKU-019 (Premium Quality),13.62,6,0.2,1.7
