Customer_ID,Customer_Name,Segment,Region_ID,State,City,Join_Date
CUST-1993,Mark Adams,Consumer,REG-04,Indiana,Indianapolis,2023-07-21
CUST-1994,Kimberly Lewis,Consumer,REG-01,Massachusetts,Boston,2022-11-29
CUST-1995,Andrew Clark,Consumer,REG-01,Massachusetts,Boston,2022-05-21
CUST-1996,Donald Perez,Consumer,REG-04,Indiana,Indianapolis,2023-10-17
CUST-1997,Donald Nelson,Consumer,REG-04,Michigan,Detroit,2022-05-20
CUST-1998,Ashley Rodriguez,Consumer,REG-04,Indiana,Indianapolis,2023-10-27
CUST-1999,Joseph Lopez,Corporate,REG-01,Massachusetts,Boston,2022-12-29
CUST-2000,David Taylor,Consumer,REG-01,Pennsylvania,Philadelphia,2022-04-09
CUST-2001,Kimberly Davis,Corporate,REG-03,Virginia,Richmond,2022-04-19
CUST-2002,Kimberly Green,Corporate,REG-02,Arizona,Phoenix,2023-01-27
CUST-2003,Thomas Robinson,Corporate,REG-01,Massachusetts,Boston,2022-07-23
CUST-2004,Anthony Garcia,Consumer,REG-02,Colorado,Denver,2024-05-30
CUST-2005,Mark White,Home Office,REG-04,Indiana,Indianapolis,2023-01-11
CUST-2006,Jessica Baker,Consumer,REG-01,New York,New York,2023-09-04
CUST-2007,Patricia Young,Consumer,REG-04,Illinois,Chicago,2022-03-20
CUST-2008,Robert Adams,Consumer,REG-04,Illinois,Chicago,2022-04-13
CUST-2009,Donna Hernandez,Consumer,REG-02,Oregon,Portland,2023-03-03
CUST-2010,Margaret Wright,Consumer,REG-02,California,Los Angeles,2022-11-14
CUST-2011,David Jackson,Consumer,REG-01,Massachusetts,Boston,2024-01-26
CUST-2012,Amanda Young,Home Office,REG-04,Illinois,Chicago,2024-04-23
CUST-2013,Nancy Miller,Corporate,REG-01,New York,New York,2022-11-10
CUST-2014,Mark Moore,Corporate,REG-02,Washington,Seattle,2024-02-27
CUST-2015,Sandra Adams,Consumer,REG-02,Washington,Seattle,2024-06-04
CUST-2016,Joshua Sanchez,Consumer,REG-02,Oregon,Portland,2022-02-03
CUST-2017,James Gonzalez,Home Office,REG-03,Virginia,Richmond,2024-09-11
CUST-2018,Michael Baker,Corporate,REG-01,New Jersey,Newark,2022-05-08
CUST-2019,Betty Martin,Home Office,REG-03,Georgia,Atlanta,2023-05-27
CUST-2020,Donna Robinson,Consumer,REG-03,Texas,Houston,2022-08-16
CUST-2021,Daniel Allen,Corporate,REG-02,Arizona,Phoenix,2023-01-14
CUST-2022,Paul Scott,Consumer,REG-04,Wisconsin,Milwaukee,2022-08-01
CUST-2023,Joshua Thompson,Corporate,REG-01,Pennsylvania,Philadelphia,2022-11-16
CUST-2024,Charles Miller,Consumer,REG-04,Michigan,Detroit,2023-11-23
CUST-2025,Kimberly Anderson,Consumer,REG-03,Virginia,Richmond,2024-04-02
CUST-2026,John Scott,Consumer,REG-04,Illinois,Chicago,2024-06-21
CUST-2027,Thomas Perez,Consumer,REG-01,Massachusetts,Boston,2024-03-02
CUST-2028,William Rodriguez,Consumer,REG-03,Georgia,Atlanta,2024-01-10
CUST-2029,Nancy Taylor,Home Office,REG-02,Colorado,Denver,2024-07-23
CUST-2030,Dorothy Moore,Home Office,REG-02,Washington,Seattle,2023-11-02
CUST-2031,Mark Taylor,Corporate,REG-03,Texas,Houston,2022-03-16
CUST-2032,Paul Adams,Corporate,REG-01,Massachusetts,Boston,2022-01-16
CUST-2033,Kimberly Taylor,Home Office,REG-01,New Jersey,Newark,2023-09-28
CUST-2034,Charles Davis,Consumer,REG-01,Ohio,Cleveland,2024-08-19
CUST-2035,William Harris,Consumer,REG-02,California,Los Angeles,2023-09-07
CUST-2036,Charles Miller,Consumer,REG-03,Texas,Austin,2024-02-26
CUST-2037,Emily Miller,Corporate,REG-01,Ohio,Cleveland,2023-08-27
CUST-2038,Betty Davis,Home Office,REG-01,New York,New York,2023-09-19
CUST-2039,Sarah Jackson,Corporate,REG-03,Texas,Houston,2023-03-25
CUST-2040,Joseph Green,Corporate,REG-04,Indiana,Indianapolis,2023-04-11
CUST-2041,Sandra Young,Consumer,REG-03,Virginia,Richmond,2023-08-28
CUST-2042,Andrew Green,Home Office,REG-01,Ohio,Cleveland,2022-06-02
CUST-2043,Jane Lee,Consumer,REG-04,Wisconsin,Milwaukee,2023-10-23
CUST-2044,Joseph Green,Consumer,REG-02,Oregon,Portland,2022-06-10
CUST-2045,Sandra Scott,Corporate,REG-02,Arizona,Phoenix,2024-02-23
CUST-2046,Carol Perez,Consumer,REG-04,Indiana,Indianapolis,2023-04-18
CUST-2047,Charles Sanchez,Home Office,REG-02,Oregon,Portland,2022-07-21
CUST-2048,Donna Lee,Consumer,REG-03,North Carolina,Charlotte,2022-10-16
CUST-2049,David Lewis,Consumer,REG-01,Pennsylvania,Philadelphia,2024-01-21
CUST-2050,Betty King,Consumer,REG-02,Oregon,Portland,2022-06-05
CUST-2051,Mark Martin,Consumer,REG-01,New York,New York,2024-05-04
CUST-2052,Carol Martinez,Consumer,REG-02,California,San Francisco,2022-11-26
CUST-2053,Sarah Scott,Home Office,REG-03,Florida,Miami,2022-07-05
CUST-2054,Ashley Miller,Corporate,REG-02,Arizona,Phoenix,2024-05-22
CUST-2055,Dorothy Clark,Consumer,REG-02,Washington,Seattle,2023-12-29
CUST-2056,Kenneth Miller,Consumer,REG-02,California,Los Angeles,2022-11-12
CUST-2057,Andrew Anderson,Consumer,REG-04,Michigan,Detroit,2023-07-05
CUST-2058,James Martinez,Corporate,REG-03,Texas,Houston,2022-05-21
CUST-2059,Donna Harris,Consumer,REG-03,North Carolina,Charlotte,2024-02-17
CUST-2060,Jane Baker,Consumer,REG-03,Virginia,Richmond,2022-11-19
CUST-2061,William Hernandez,Consumer,REG-04,Michigan,Detroit,2023-02-26
CUST-2062,James Hernandez,Home Office,REG-04,Illinois,Chicago,2023-08-23
CUST-2063,Jane Nelson,Corporate,REG-03,Texas,Austin,2024-04-18
CUST-2064,Kenneth Hall,Consumer,REG-03,Texas,Houston,2022-10-17
CUST-2065,John Thompson,Consumer,REG-04,Minnesota,Minneapolis,2023-04-16
CUST-2066,Christopher Harris,Consumer,REG-04,Wisconsin,Milwaukee,2022-03-23
CUST-2067,John Hall,Consumer,REG-04,Wisconsin,Milwaukee,2023-03-29
CUST-2068,William Harris,Corporate,REG-03,North Carolina,Charlotte,2022-07-27
CUST-2069,Dorothy Taylor,Consumer,REG-02,California,San Francisco,2022-12-02
CUST-2070,Kenneth Smith,Consumer,REG-03,Florida,Miami,2024-03-21
CUST-2071,Mark Green,Consumer,REG-02,California,San Francisco,2024-07-12
CUST-2072,Mark Williams,Consumer,REG-03,Texas,Austin,2024-06-28
CUST-2073,Lisa Hall,Consumer,REG-02,California,San Francisco,2023-01-06
CUST-2074,John Johnson,Consumer,REG-04,Wisconsin,Milwaukee,2022-04-01
CUST-2075,Robert Lee,Consumer,REG-01,New York,New York,2023-08-08
CUST-2076,Carol Thompson,Corporate,REG-04,Minnesota,Minneapolis,2023-03-28
CUST-2077,Robert Lee,Consumer,REG-02,Washington,Seattle,2022-06-16
CUST-2078,Robert Miller,Consumer,REG-02,Colorado,Denver,2024-02-23
CUST-2079,John Green,Home Office,REG-02,Colorado,Denver,2022-05-05
CUST-2080,Thomas Lewis,Corporate,REG-04,Minnesota,Minneapolis,2023-01-16
CUST-2081,Steven Johnson,Corporate,REG-04,Wisconsin,Milwaukee,2022-03-23
CUST-2082,Karen Harris,Consumer,REG-01,New Jersey,Newark,2023-08-12
CUST-2083,Matthew Taylor,Consumer,REG-03,Texas,Austin,2022-06-25
CUST-2084,Steven Thompson,Corporate,REG-03,Texas,Houston,2024-09-25
CUST-2085,Karen Smith,Home Office,REG-01,New Jersey,Newark,2023-09-15
CUST-2086,Richard King,Consumer,REG-01,Massachusetts,Boston,2024-07-06
CUST-2087,Daniel Davis,Consumer,REG-04,Illinois,Chicago,2024-09-13
CUST-2088,Sarah Wright,Home Office,REG-04,Minnesota,Minneapolis,2024-03-27
CUST-2089,Steven Miller,Consumer,REG-02,California,Los Angeles,2022-03-03
CUST-2090,Mark Thomas,Consumer,REG-01,Massachusetts,Boston,2023-07-02
CUST-2091,Christopher Walker,Corporate,REG-04,Wisconsin,Milwaukee,2024-09-02
CUST-2092,Joshua Baker,Corporate,REG-01,Massachusetts,Boston,2023-06-06
CUST-2093,Kimberly Jackson,Consumer,REG-01,New York,New York,2024-02-22
CUST-2094,Emily White,Home Office,REG-01,Massachusetts,Boston,2023-01-15
CUST-2095,Steven Wright,Consumer,REG-02,Arizona,Phoenix,2024-05-01
CUST-2096,John Taylor,Consumer,REG-04,Illinois,Chicago,2023-06-24
CUST-2097,Donald Gonzalez,Consumer,REG-03,Texas,Houston,2023-01-04
CUST-2098,Paul Taylor,Corporate,REG-04,Michigan,Detroit,2024-09-18
CUST-2099,Margaret Young,Corporate,REG-01,Massachusetts,Boston,2023-06-04
CUST-2100,Christopher Taylor,Consumer,REG-01,New York,New York,2024-08-28
CUST-2101,Carol Rodriguez,Consumer,REG-01,New Jersey,Newark,2022-12-22
CUST-2102,Matthew Williams,Corporate,REG-03,Georgia,Atlanta,2023-04-03
CUST-2103,Paul Wilson,Home Office,REG-02,California,San Francisco,2022-05-10
CUST-2104,Betty Johnson,Consumer,REG-04,Wisconsin,Milwaukee,2022-01-01
CUST-2105,Jessica Taylor,Consumer,REG-04,Michigan,Detroit,2023-07-12
CUST-2106,David Thompson,Consumer,REG-03,Florida,Miami,2023-09-21
CUST-2107,Carol White,Home Office,REG-01,Massachusetts,Boston,2024-04-21
CUST-2108,Paul Lewis,Consumer,REG-02,Washington,Seattle,2023-11-02
CUST-2109,Emily Miller,Consumer,REG-02,California,Los Angeles,2022-10-02
CUST-2110,Sarah Perez,Corporate,REG-02,California,Los Angeles,2022-04-14
CUST-2111,William Davis,Consumer,REG-02,California,Los Angeles,2023-06-15
CUST-2112,Donald Lewis,Consumer,REG-04,Minnesota,Minneapolis,2023-12-30
CUST-2113,Jane Johnson,Corporate,REG-04,Minnesota,Minneapolis,2023-02-23
CUST-2114,Joseph Young,Corporate,REG-02,California,San Francisco,2023-04-01
CUST-2115,Jane Baker,Consumer,REG-04,Michigan,Detroit,2022-06-05
CUST-2116,Ashley Smith,Consumer,REG-03,Georgia,Atlanta,2024-05-16
CUST-2117,Karen Martinez,Home Office,REG-04,Minnesota,Minneapolis,2024-07-01
CUST-2118,Michelle King,Consumer,REG-01,New York,New York,2024-08-20
CUST-2119,Mark Jackson,Corporate,REG-02,California,San Francisco,2024-08-02
CUST-2120,Donald Nelson,Consumer,REG-04,Michigan,Detroit,2023-02-18
CUST-2121,Matthew Thompson,Home Office,REG-04,Indiana,Indianapolis,2024-08-20
CUST-2122,Amanda Martin,Consumer,REG-02,Washington,Seattle,2023-06-05
CUST-2123,Betty Lopez,Consumer,REG-04,Indiana,Indianapolis,2022-10-03
CUST-2124,Margaret Martinez,Corporate,REG-04,Indiana,Indianapolis,2023-11-15
CUST-2125,Joshua Baker,Consumer,REG-04,Indiana,Indianapolis,2022-08-01
CUST-2126,Carol Brown,Consumer,REG-01,New York,New York,2023-05-31
CUST-2127,Lisa Rodriguez,Corporate,REG-04,Michigan,Detroit,2023-09-06
CUST-2128,Joseph Adams,Consumer,REG-03,Florida,Miami,2024-05-30
CUST-2129,Joseph Taylor,Consumer,REG-01,Massachusetts,Boston,2024-02-17
CUST-2130,Amanda Taylor,Corporate,REG-01,Ohio,Cleveland,2023-01-03
CUST-2131,Carol Hernandez,Corporate,REG-01,Ohio,Cleveland,2024-08-15
CUST-2132,Michelle Johnson,Consumer,REG-03,Georgia,Atlanta,2022-01-03
CUST-2133,Lisa White,Consumer,REG-04,Indiana,Indianapolis,2022-06-26
CUST-2134,Steven Hall,Home Office,REG-03,Texas,Austin,2022-09-12
CUST-2135,Nancy Gonzalez,Corporate,REG-01,Ohio,Cleveland,2024-04-09
CUST-2136,Richard Davis,Consumer,REG-02,Arizona,Phoenix,2022-03-05
CUST-2137,Kenneth Martinez,Consumer,REG-02,California,Los Angeles,2023-07-18
CUST-2138,Dorothy Thompson,Consumer,REG-04,Illinois,Chicago,2024-04-19
CUST-2139,Matthew Rodriguez,Corporate,REG-03,North Carolina,Charlotte,2022-02-24
CUST-2140,Matthew Garcia,Consumer,REG-04,Minnesota,Minneapolis,2023-09-20
CUST-2141,Richard Smith,Consumer,REG-02,Arizona,Phoenix,2024-02-21
CUST-2142,Andrew Jackson,Consumer,REG-02,Washington,Seattle,2022-01-10
CUST-2143,Kimberly Smith,Consumer,REG-03,Florida,Miami,2023-09-17
CUST-2144,David Davis,Corporate,REG-04,Minnesota,Minneapolis,2022-09-28
CUST-2145,Margaret Green,Consumer,REG-02,Oregon,Portland,2024-07-21
CUST-2146,Michael Rodriguez,Corporate,REG-03,Texas,Austin,2023-10-04
CUST-2147,Daniel Gonzalez,Consumer,REG-04,Illinois,Chicago,2022-01-13
CUST-2148,Nancy Robinson,Consumer,REG-04,Illinois,Chicago,2023-07-04
CUST-2149,Andrew Smith,Consumer,REG-03,Texas,Houston,2023-10-15
CUST-2150,Joshua Hernandez,Consumer,REG-02,Oregon,Portland,2023-02-21
CUST-2151,Dorothy Scott,Consumer,REG-01,Massachusetts,Boston,2022-12-22
CUST-2152,Carol Martinez,Corporate,REG-02,Arizona,Phoenix,2023-05-07
CUST-2153,Ashley White,Consumer,REG-01,New York,New York,2022-01-11
CUST-2154,Robert Clark,Corporate,REG-04,Illinois,Chicago,2022-01-14
CUST-2155,John Martin,Consumer,REG-04,Minnesota,Minneapolis,2023-01-24
CUST-2156,Margaret Thompson,Consumer,REG-02,Arizona,Phoenix,2023-03-10
CUST-2157,Michelle Sanchez,Consumer,REG-02,California,Los Angeles,2022-12-12
CUST-2158,Matthew Moore,Consumer,REG-03,Georgia,Atlanta,2023-04-09
CUST-2159,Sandra Perez,Consumer,REG-03,Florida,Miami,2022-03-13
CUST-2160,Paul Johnson,Consumer,REG-03,Texas,Houston,2022-11-24
CUST-2161,Nancy Gonzalez,Corporate,REG-03,North Carolina,Charlotte,2022-12-28
CUST-2162,Mark Smith,Consumer,REG-03,Texas,Houston,2024-05-30
CUST-2163,Patricia Martin,Consumer,REG-04,Wisconsin,Milwaukee,2023-12-20
CUST-2164,Joseph Johnson,Corporate,REG-04,Minnesota,Minneapolis,2023-08-23
CUST-2165,William Lee,Consumer,REG-01,Pennsylvania,Philadelphia,2024-08-13
CUST-2166,Robert Walker,Consumer,REG-03,Georgia,Atlanta,2023-10-12
CUST-2167,Ashley Perez,Consumer,REG-02,California,Los Angeles,2023-08-05
CUST-2168,Joshua Anderson,Consumer,REG-04,Michigan,Detroit,2022-02-23
CUST-2169,Carol Hernandez,Consumer,REG-02,California,Los Angeles,2022-09-23
CUST-2170,Karen Adams,Corporate,REG-01,Pennsylvania,Philadelphia,2024-01-24
CUST-2171,Richard Lopez,Consumer,REG-04,Wisconsin,Milwaukee,2024-04-15
CUST-2172,Robert Adams,Corporate,REG-04,Minnesota,Minneapolis,2022-11-13
CUST-2173,Joshua Lee,Home Office,REG-02,California,San Francisco,2022-08-10
CUST-2174,Steven Moore,Consumer,REG-01,Massachusetts,Boston,2024-05-24
CUST-2175,Donna Davis,Home Office,REG-04,Michigan,Detroit,2024-01-17
CUST-2176,Robert Young,Corporate,REG-01,Massachusetts,Boston,2022-05-11
CUST-2177,Margaret Sanchez,Consumer,REG-03,Georgia,Atlanta,2024-03-12
CUST-2178,Helen King,Corporate,REG-04,Minnesota,Minneapolis,2024-09-07
CUST-2179,Steven Allen,Corporate,REG-01,New Jersey,Newark,2024-01-05
CUST-2180,Christopher Wright,Consumer,REG-02,Washington,Seattle,2022-04-17
CUST-2181,Richard Miller,Consumer,REG-01,New Jersey,Newark,2024-05-15
CUST-2182,Kenneth Lewis,Home Office,REG-01,Pennsylvania,Philadelphia,2022-03-14
CUST-2183,Helen Miller,Corporate,REG-02,Colorado,Denver,2022-01-13
CUST-2184,Lisa Thompson,Corporate,REG-02,Washington,Seattle,2022-10-07
CUST-2185,Patricia Walker,Corporate,REG-02,Oregon,Portland,2022-12-22
CUST-2186,Mark Martin,Home Office,REG-01,Ohio,Cleveland,2022-05-03
CUST-2187,Mark Brown,Consumer,REG-03,Florida,Miami,2022-04-21
CUST-2188,Jane Clark,Consumer,REG-02,Washington,Seattle,2023-06-23
CUST-2189,Matthew Jackson,Consumer,REG-01,Pennsylvania,Philadelphia,2023-05-18
CUST-2190,Emily Green,Corporate,REG-04,Michigan,Detroit,2022-12-05
CUST-2191,Patricia Adams,Consumer,REG-02,California,Los Angeles,2022-06-18
CUST-2192,Charles Hall,Consumer,REG-03,Florida,Miami,2022-10-14
CUST-2193,Kimberly Harris,Home Office,REG-03,North Carolina,Charlotte,2022-10-23
CUST-2194,Sarah Baker,Corporate,REG-03,Florida,Miami,2022-11-21
CUST-2195,Thomas Davis,Home Office,REG-01,Ohio,Cleveland,2024-06-25
CUST-2196,Patricia Lee,Consumer,REG-01,New York,New York,2024-01-16
CUST-2197,Emily Jackson,Corporate,REG-01,Ohio,Cleveland,2023-09-07
CUST-2198,Karen Rodriguez,Home Office,REG-04,Wisconsin,Milwaukee,2024-01-31
CUST-2199,Michael Thomas,Corporate,REG-03,Texas,Austin,2023-06-20
CUST-2200,Sandra Davis,Corporate,REG-04,Indiana,Indianapolis,2022-06-14
CUST-2201,Kenneth Hall,Corporate,REG-03,Texas,Austin,2022-03-06
CUST-2202,Emily Perez,Consumer,REG-03,Texas,Austin,2024-05-27
CUST-2203,Amanda Martinez,Consumer,REG-02,California,Los Angeles,2023-11-07
CUST-2204,Patricia Lopez,Consumer,REG-03,Florida,Miami,2022-03-11
CUST-2205,John Miller,Consumer,REG-04,Minnesota,Minneapolis,2023-11-18
CUST-2206,Anthony Thomas,Consumer,REG-02,Colorado,Denver,2023-03-18
CUST-2207,Andrew Allen,Corporate,REG-03,Texas,Austin,2023-07-14
CUST-2208,Karen Martin,Consumer,REG-04,Minnesota,Minneapolis,2022-09-14
CUST-2209,John Sanchez,Corporate,REG-02,Colorado,Denver,2023-07-25
CUST-2210,Nancy Sanchez,Consumer,REG-01,New York,New York,2023-03-09
CUST-2211,Jessica Smith,Consumer,REG-04,Illinois,Chicago,2023-03-25
CUST-2212,Matthew Smith,Consumer,REG-02,Washington,Seattle,2022-02-18
CUST-2213,Charles Perez,Home Office,REG-01,New York,New York,2024-08-13
CUST-2214,Andrew Martin,Corporate,REG-04,Wisconsin,Milwaukee,2023-03-10
CUST-2215,Michael Brown,Consumer,REG-01,Massachusetts,Boston,2022-09-28
CUST-2216,Steven Moore,Consumer,REG-04,Minnesota,Minneapolis,2023-12-05
CUST-2217,Michelle Hall,Consumer,REG-04,Illinois,Chicago,2023-12-27
CUST-2218,Lisa Martin,Corporate,REG-04,Minnesota,Minneapolis,2024-02-22
CUST-2219,Betty Robinson,Corporate,REG-01,Massachusetts,Boston,2023-06-27
CUST-2220,Anthony Anderson,Corporate,REG-04,Illinois,Chicago,2022-08-25
CUST-2221,Margaret Lopez,Consumer,REG-03,Georgia,Atlanta,2024-09-13
CUST-2222,Matthew Young,Consumer,REG-04,Wisconsin,Milwaukee,2024-08-07
CUST-2223,Thomas Martinez,Consumer,REG-01,Ohio,Cleveland,2023-07-09
CUST-2224,Anthony Green,Corporate,REG-03,Georgia,Atlanta,2022-12-02
CUST-2225,Michelle Lopez,Consumer,REG-04,Indiana,Indianapolis,2022-05-02
CUST-2226,Thomas Lewis,Consumer,REG-02,Oregon,Portland,2023-03-25
CUST-2227,Andrew Green,Consumer,REG-04,Minnesota,Minneapolis,2024-08-14
CUST-2228,Robert Taylor,Consumer,REG-04,Indiana,Indianapolis,2022-01-02
CUST-2229,Jessica Taylor,Consumer,REG-03,Florida,Miami,2023-11-01
CUST-2230,Joseph Thompson,Corporate,REG-03,North Carolina,Charlotte,2023-07-20
CUST-2231,Joshua Lee,Home Office,REG-03,Texas,Austin,2022-06-27
CUST-2232,William Young,Consumer,REG-04,Indiana,Indianapolis,2023-02-21
CUST-2233,James Young,Consumer,REG-02,Arizona,Phoenix,2022-02-16
CUST-2234,Sandra Walker,Corporate,REG-04,Indiana,Indianapolis,2024-04-28
CUST-2235,Patricia Miller,Corporate,REG-01,Massachusetts,Boston,2024-04-28
CUST-2236,Donald Anderson,Corporate,REG-02,Arizona,Phoenix,2024-08-22
CUST-2237,Andrew Scott,Consumer,REG-04,Illinois,Chicago,2023-10-19
CUST-2238,Kimberly Lewis,Consumer,REG-01,New Jersey,Newark,2022-09-14
CUST-2239,Christopher Thompson,Consumer,REG-02,Washington,Seattle,2024-08-05
CUST-2240,Michael Allen,Corporate,REG-04,Minnesota,Minneapolis,2022-03-09
CUST-2241,Nancy Brown,Consumer,REG-04,Indiana,Indianapolis,2023-08-09
CUST-2242,Daniel Jackson,Consumer,REG-04,Minnesota,Minneapolis,2022-07-05
CUST-2243,Donald Smith,Home Office,REG-01,Pennsylvania,Philadelphia,2022-10-12
CUST-2244,Matthew Sanchez,Consumer,REG-01,Massachusetts,Boston,2024-05-07
CUST-2245,Emily Thomas,Corporate,REG-01,Pennsylvania,Philadelphia,2023-04-16
CUST-2246,Christopher Gonzalez,Consumer,REG-01,Pennsylvania,Philadelphia,2024-01-05
CUST-2247,Christopher Lewis,Consumer,REG-03,Virginia,Richmond,2023-08-23
CUST-2248,William Perez,Home Office,REG-04,Indiana,Indianapolis,2023-03-25
CUST-2249,Charles Lee,Consumer,REG-01,Pennsylvania,Philadelphia,2022-05-22
CUST-2250,Michelle Sanchez,Consumer,REG-01,New Jersey,Newark,2022-02-24
CUST-2251,Kenneth Adams,Consumer,REG-01,Ohio,Cleveland,2023-12-11
CUST-2252,Donald Moore,Consumer,REG-04,Illinois,Chicago,2023-12-18
CUST-2253,Karen Harris,Consumer,REG-03,North Carolina,Charlotte,2023-01-22
CUST-2254,Paul Walker,Consumer,REG-01,Ohio,Cleveland,2024-01-07
CUST-2255,Paul Sanchez,Corporate,REG-04,Indiana,Indianapolis,2023-07-27
CUST-2256,James Harris,Home Office,REG-01,Ohio,Cleveland,2023-10-25
CUST-2257,Betty Jackson,Consumer,REG-01,New York,New York,2024-08-22
CUST-2258,Nancy Garcia,Consumer,REG-04,Michigan,Detroit,2024-08-22
CUST-2259,Steven Jones,Corporate,REG-02,California,San Francisco,2024-06-15
CUST-2260,Emily Adams,Consumer,REG-02,California,Los Angeles,2022-10-16
CUST-2261,Jessica White,Consumer,REG-01,Massachusetts,Boston,2022-03-28
CUST-2262,Donna Young,Consumer,REG-04,Illinois,Chicago,2024-01-16
CUST-2263,Robert Williams,Consumer,REG-02,California,Los Angeles,2022-04-16
CUST-2264,Michelle Harris,Home Office,REG-01,Pennsylvania,Philadelphia,2022-08-14
CUST-2265,Steven Harris,Corporate,REG-02,Colorado,Denver,2023-10-21
CUST-2266,Matthew Lee,Consumer,REG-04,Minnesota,Minneapolis,2022-06-16
CUST-2267,Carol Garcia,Consumer,REG-01,New York,New York,2023-04-18
CUST-2268,Steven Johnson,Corporate,REG-04,Michigan,Detroit,2024-01-15
CUST-2269,Mark Miller,Consumer,REG-01,New Jersey,Newark,2022-12-16
CUST-2270,Carol Williams,Consumer,REG-02,California,San Francisco,2023-03-16
CUST-2271,Andrew Garcia,Consumer,REG-01,Ohio,Cleveland,2023-09-25
CUST-2272,Steven Robinson,Consumer,REG-02,California,San Francisco,2024-09-18
CUST-2273,Dorothy King,Corporate,REG-03,Texas,Houston,2022-01-31
CUST-2274,Lisa Martinez,Home Office,REG-04,Illinois,Chicago,2022-06-15
CUST-2275,Amanda Wright,Consumer,REG-04,Illinois,Chicago,2022-01-10
CUST-2276,Michelle Brown,Corporate,REG-01,Pennsylvania,Philadelphia,2024-04-27
CUST-2277,Steven Thompson,Consumer,REG-01,New York,New York,2023-04-02
CUST-2278,Anthony Martin,Consumer,REG-01,Massachusetts,Boston,2023-09-29
CUST-2279,Steven Smith,Consumer,REG-01,Ohio,Cleveland,2023-03-19
CUST-2280,Michelle Jackson,Home Office,REG-01,Pennsylvania,Philadelphia,2023-03-14
CUST-2281,Jessica Williams,Consumer,REG-02,Colorado,Denver,2023-11-26
CUST-2282,Joshua Thompson,Consumer,REG-01,New York,New York,2023-09-15
CUST-2283,Donna Adams,Consumer,REG-04,Illinois,Chicago,2023-10-09
CUST-2284,Sandra Clark,Corporate,REG-02,Washington,Seattle,2024-06-30
CUST-2285,Mark Moore,Consumer,REG-01,Pennsylvania,Philadelphia,2022-12-11
CUST-2286,Joseph Garcia,Corporate,REG-04,Illinois,Chicago,2024-02-10
CUST-2287,Margaret Sanchez,Consumer,REG-02,Oregon,Portland,2023-01-28
CUST-2288,Donna Perez,Corporate,REG-04,Minnesota,Minneapolis,2022-01-17
CUST-2289,Paul Williams,Corporate,REG-03,Virginia,Richmond,2024-01-24
CUST-2290,Daniel Robinson,Consumer,REG-01,Ohio,Cleveland,2024-02-23
CUST-2291,Paul Green,Consumer,REG-04,Illinois,Chicago,2023-12-28
CUST-2292,Andrew Rodriguez,Corporate,REG-04,Michigan,Detroit,2024-01-27
CUST-2293,Amanda Taylor,Corporate,REG-01,New York,New York,2024-02-19
CUST-2294,Emily Taylor,Corporate,REG-01,Pennsylvania,Philadelphia,2022-09-11
CUST-2295,James Gonzalez,Corporate,REG-01,Ohio,Cleveland,2022-03-22
CUST-2296,Betty Rodriguez,Corporate,REG-03,North Carolina,Charlotte,2024-04-13
CUST-2297,Karen Moore,Consumer,REG-01,Ohio,Cleveland,2022-10-15
CUST-2298,Jessica Jackson,Consumer,REG-02,California,San Francisco,2023-02-19
CUST-2299,Steven Perez,Consumer,REG-01,Pennsylvania,Philadelphia,2023-08-02
CUST-2300,James Scott,Corporate,REG-04,Indiana,Indianapolis,2024-05-10
CUST-2301,Betty Adams,Consumer,REG-03,Texas,Houston,2024-04-07
CUST-2302,Kenneth Nelson,Corporate,REG-02,Oregon,Portland,2024-06-07
CUST-2303,Donald Thompson,Home Office,REG-03,Texas,Houston,2024-07-25
CUST-2304,Patricia Moore,Consumer,REG-04,Minnesota,Minneapolis,2023-11-04
CUST-2305,David Green,Consumer,REG-03,Virginia,Richmond,2022-04-14
CUST-2306,Emily Adams,Consumer,REG-03,Virginia,Richmond,2024-06-18
CUST-2307,Betty Thompson,Consumer,REG-01,Ohio,Cleveland,2022-03-18
CUST-2308,Sandra Wilson,Consumer,REG-01,Pennsylvania,Philadelphia,2022-03-11
CUST-2309,Patricia Johnson,Consumer,REG-01,Pennsylvania,Philadelphia,2022-11-02
CUST-2310,Charles Smith,Consumer,REG-02,Colorado,Denver,2023-03-26
CUST-2311,Joshua Baker,Consumer,REG-03,Texas,Houston,2022-07-02
CUST-2312,Jessica Lee,Consumer,REG-04,Illinois,Chicago,2024-05-07
CUST-2313,Jane Moore,Home Office,REG-01,Ohio,Cleveland,2023-08-25
CUST-2314,Charles Walker,Corporate,REG-04,Wisconsin,Milwaukee,2023-04-30
CUST-2315,Patricia Young,Consumer,REG-04,Michigan,Detroit,2024-07-25
CUST-2316,Jane Clark,Consumer,REG-01,Massachusetts,Boston,2024-03-20
CUST-2317,John Scott,Consumer,REG-01,New Jersey,Newark,2024-01-15
CUST-2318,Nancy Baker,Consumer,REG-01,New York,New York,2023-03-21
CUST-2319,Donna Miller,Corporate,REG-04,Minnesota,Minneapolis,2023-09-23
CUST-2320,James Martin,Consumer,REG-02,Washington,Seattle,2023-03-17
CUST-2321,Joseph Gonzalez,Consumer,REG-01,New York,New York,2024-03-07
CUST-2322,David King,Consumer,REG-03,North Carolina,Charlotte,2023-08-06
CUST-2323,Margaret Taylor,Home Office,REG-02,Oregon,Portland,2022-10-08
