Customer_ID,Customer_Name,Age,Gender,Occupation,Monthly_Income,Credit_Score,Join_Date
CUST-3212,Elizabeth Robinson,40,Male,Blue Collar Worker,3171.38,699,2021-06-13
CUST-3213,Kimberly Walker,51,Male,Blue Collar Worker,2515.43,661,2021-11-10
CUST-3214,Donna Brown,25,Female,Self-Employed Business,10544.38,708,2021-08-14
CUST-3215,Sarah Sanchez,38,Female,Self-Employed Business,6234.68,707,2022-02-23
CUST-3216,Patricia Allen,32,Male,Freelancer,7896.35,660,2021-03-18
CUST-3217,Margaret Jones,47,Male,Retired,2991.35,604,2020-12-13
CUST-3218,Richard Sanchez,30,Female,Salaried Professional,9361.31,839,2020-08-25
CUST-3219,Daniel Hernandez,31,Male,Freelancer,5878.49,713,2021-04-26
CUST-3220,Betty Smith,35,Male,Gig Economy Worker,3132.2,813,2022-02-24
CUST-3221,Linda Johnson,66,Female,Salaried Professional,11184.9,727,2020-08-29
CUST-3222,Donald Flores,45,Male,Retired,1753.75,747,2021-09-29
CUST-3223,Michael Lewis,18,Female,Salaried Professional,11488.62,742,2022-01-03
CUST-3224,Kimberly Robinson,37,Male,Self-Employed Business,10177.07,670,2022-01-20
CUST-3225,Paul Jones,21,Female,Salaried Professional,11882.62,609,2021-11-29
CUST-3226,Karen Martin,40,Female,Salaried Professional,5917.27,618,2022-01-12
CUST-3227,Matthew Ramirez,29,Male,Blue Collar Worker,3666.4,656,2021-08-24
CUST-3228,Lisa White,45,Male,Salaried Professional,7465.65,571,2022-02-21
CUST-3229,Ashley Sanchez,52,Male,Freelancer,3780.57,716,2020-04-07
CUST-3230,Susan Ramirez,44,Female,Blue Collar Worker,3387.23,659,2022-03-26
CUST-3231,William Lewis,27,Male,Self-Employed Business,14207.74,832,2020-04-09
CUST-3232,Jessica Nguyen,58,Male,Self-Employed Business,7242.91,690,2021-06-02
CUST-3233,Anthony Wright,33,Male,Salaried Professional,12458.69,701,2020-11-03
CUST-3234,Joshua King,36,Female,Blue Collar Worker,2315.5,616,2022-02-01
CUST-3235,Sarah Davis,26,Male,Blue Collar Worker,3298.52,648,2020-07-29
CUST-3236,Thomas Smith,25,Male,Salaried Professional,5594.41,749,2020-01-02
CUST-3237,Linda Perez,49,Male,Freelancer,4123.84,816,2022-06-08
CUST-3238,Linda Martin,48,Male,Blue Collar Worker,4809.05,761,2021-04-11
CUST-3239,Lisa Smith,24,Female,Blue Collar Worker,3932.62,708,2021-04-07
CUST-3240,Michelle Johnson,43,Female,Self-Employed Business,5671.89,716,2021-03-30
CUST-3241,Jennifer Miller,38,Female,Salaried Professional,12894.48,761,2021-07-01
CUST-3242,Karen Young,77,Male,Salaried Professional,8318.87,827,2022-05-28
CUST-3243,Nancy King,39,Male,Salaried Professional,4862.28,581,2020-03-03
CUST-3244,Linda Brown,18,Female,Salaried Professional,5500.42,566,2022-01-05
CUST-3245,Steven Anderson,20,Female,Freelancer,6459.96,708,2021-02-14
CUST-3246,Karen Thompson,29,Female,Salaried Professional,8445.27,764,2020-03-09
CUST-3247,Emily Young,34,Female,Blue Collar Worker,2243.09,650,2021-07-05
CUST-3248,Elizabeth Flores,38,Male,Salaried Professional,5399.5,802,2021-08-24
CUST-3249,Patricia Lewis,41,Male,Self-Employed Business,11007.42,718,2021-02-27
CUST-3250,Matthew Brown,66,Male,Salaried Professional,12930.49,750,2022-01-09
CUST-3251,Lisa Garcia,32,Female,Salaried Professional,8132.33,681,2022-08-29
CUST-3252,Mary Gonzalez,39,Female,Self-Employed Business,6139.28,630,2020-09-25
CUST-3253,Andrew Moore,34,Male,Salaried Professional,13509.55,724,2020-02-28
CUST-3254,Ashley Smith,42,Female,Self-Employed Business,15014.22,623,2021-08-19
CUST-3255,John Allen,29,Female,Blue Collar Worker,3790.26,758,2021-08-15
CUST-3256,Robert Johnson,24,Female,Salaried Professional,12817.16,672,2020-08-15
CUST-3257,Richard Wright,41,Female,Salaried Professional,4677.02,534,2021-02-19
CUST-3258,Robert Hernandez,50,Female,Salaried Professional,5797.57,603,2022-02-04
CUST-3259,Michael Brown,59,Male,Salaried Professional,8915.04,697,2022-02-23
CUST-3260,Christopher Harris,34,Male,Salaried Professional,6842.55,764,2021-10-18
CUST-3261,Nancy Moore,49,Male,Blue Collar Worker,3790.89,683,2022-08-04
CUST-3262,Elizabeth Smith,56,Female,Blue Collar Worker,4443.52,686,2022-06-30
CUST-3263,Mark Thomas,18,Female,Blue Collar Worker,2877.96,710,2021-09-17
CUST-3264,Elizabeth Williams,18,Male,Blue Collar Worker,3244.79,642,2020-10-27
CUST-3265,Charles Rodriguez,27,Female,Salaried Professional,7912.53,744,2021-02-25
CUST-3266,Mark Wilson,26,Female,Salaried Professional,5272.65,630,2021-06-26
CUST-3267,Matthew Johnson,29,Female,Salaried Professional,13151.81,688,2022-05-24
CUST-3268,Charles Jackson,28,Female,Salaried Professional,10920.59,664,2020-04-03
CUST-3269,Anthony Williams,45,Female,Freelancer,5213.45,625,2021-12-10
CUST-3270,Patricia Harris,29,Male,Self-Employed Business,9304.39,684,2022-04-25
CUST-3271,Karen Taylor,43,Female,Freelancer,4074.8,748,2022-09-06
CUST-3272,Kimberly Perez,32,Male,Salaried Professional,7304.18,563,2020-07-01
CUST-3273,Donald Rodriguez,58,Female,Self-Employed Business,9995.61,672,2020-11-28
CUST-3274,Michael Perez,67,Female,Gig Economy Worker,4108.09,649,2020-04-15
CUST-3275,Karen King,44,Male,Salaried Professional,13788.41,750,2021-04-20
CUST-3276,Linda Robinson,34,Female,Salaried Professional,7345.67,639,2021-05-22
CUST-3277,Mary White,45,Female,Gig Economy Worker,1837.5,502,2020-12-02
CUST-3278,Christopher Garcia,54,Male,Salaried Professional,4785.31,684,2022-04-28
CUST-3279,Ashley Flores,33,Male,Salaried Professional,11044.86,730,2022-07-21
CUST-3280,Ashley Smith,48,Male,Salaried Professional,11823.99,743,2022-07-17
CUST-3281,Sandra Garcia,34,Female,Salaried Professional,8656.91,622,2020-12-03
CUST-3282,Mary Allen,40,Male,Retired,2319.86,601,2022-05-02
CUST-3283,Mark Johnson,45,Female,Salaried Professional,7391.43,693,2022-05-20
CUST-3284,Andrew Perez,30,Female,Salaried Professional,13776.26,750,2021-08-07
CUST-3285,William Clark,56,Male,Salaried Professional,8254.81,615,2021-12-09
CUST-3286,Elizabeth Rodriguez,54,Male,Blue Collar Worker,4047.18,691,2021-04-24
CUST-3287,John Garcia,35,Female,Self-Employed Business,6927.14,662,2020-03-19
CUST-3288,Joseph Jones,52,Female,Self-Employed Business,11263.45,795,2020-12-31
CUST-3289,Robert Johnson,58,Male,Self-Employed Business,4484.63,700,2021-03-05
CUST-3290,Ashley Rodriguez,49,Male,Freelancer,3724.0,766,2021-07-31
CUST-3291,David Jackson,38,Male,Freelancer,2584.82,693,2021-02-01
CUST-3292,Susan Lopez,35,Female,Freelancer,4594.5,767,2021-08-31
CUST-3293,Donna Thompson,32,Female,Blue Collar Worker,2763.68,771,2021-09-29
CUST-3294,Sarah Wilson,43,Female,Self-Employed Business,5253.83,719,2020-07-22
CUST-3295,Anthony Robinson,53,Male,Gig Economy Worker,4469.62,827,2021-05-08
CUST-3296,Mark Scott,33,Female,Blue Collar Worker,4573.02,655,2020-11-01
CUST-3297,Margaret Gonzalez,61,Female,Salaried Professional,13427.19,703,2020-06-20
CUST-3298,Susan Lee,23,Male,Salaried Professional,4733.4,553,2020-10-08
CUST-3299,Daniel Lewis,36,Male,Blue Collar Worker,2641.33,672,2021-04-19
CUST-3300,Steven Rodriguez,35,Female,Salaried Professional,6873.18,698,2021-09-12
CUST-3301,Mark Garcia,52,Male,Blue Collar Worker,5082.88,705,2021-10-05
CUST-3302,Patricia Clark,22,Female,Retired,2698.99,634,2022-08-09
CUST-3303,Donna Harris,35,Male,Self-Employed Business,12069.24,693,2021-08-02
CUST-3304,Jessica Thomas,41,Female,Blue Collar Worker,3633.27,757,2021-05-18
CUST-3305,Michael King,55,Male,Blue Collar Worker,3940.71,635,2021-04-27
CUST-3306,John Wilson,36,Male,Salaried Professional,12414.0,697,2022-04-01
CUST-3307,John Jones,24,Female,Blue Collar Worker,4575.49,635,2022-05-26
CUST-3308,John Nguyen,35,Male,Self-Employed Business,11799.33,612,2021-02-19
CUST-3309,Donald Johnson,38,Female,Salaried Professional,13900.98,789,2021-01-18
CUST-3310,John Taylor,35,Male,Blue Collar Worker,4865.55,571,2022-08-16
CUST-3311,Richard Garcia,45,Male,Self-Employed Business,4384.12,763,2022-03-15
CUST-3312,Donna Williams,51,Male,Salaried Professional,11136.39,641,2021-10-16
CUST-3313,Anthony Martinez,58,Female,Gig Economy Worker,2285.73,745,2021-04-15
CUST-3314,Ashley Wright,28,Female,Salaried Professional,10528.41,816,2022-04-01
CUST-3315,Barbara Lopez,49,Female,Salaried Professional,12875.56,742,2020-03-12
CUST-3316,Joshua Gonzalez,44,Male,Salaried Professional,8052.08,748,2021-09-29
CUST-3317,Jessica Brown,51,Female,Freelancer,3141.49,658,2021-11-21
CUST-3318,Andrew Scott,53,Female,Self-Employed Business,3564.54,629,2021-03-22
CUST-3319,John Robinson,42,Male,Freelancer,2650.56,702,2020-01-29
CUST-3320,Donna Martinez,44,Female,Salaried Professional,7079.93,656,2021-04-20
CUST-3321,John Thompson,25,Female,Salaried Professional,13061.03,655,2022-05-04
CUST-3322,John White,39,Female,Gig Economy Worker,4498.89,683,2021-03-17
CUST-3323,Mary Scott,44,Female,Blue Collar Worker,5275.77,696,2020-11-05
CUST-3324,Sandra King,41,Male,Self-Employed Business,15792.56,805,2021-02-10
CUST-3325,Emily Johnson,39,Male,Salaried Professional,9285.98,687,2022-08-12
CUST-3326,Sandra Perez,54,Male,Self-Employed Business,4650.79,701,2020-11-16
CUST-3327,Christopher Scott,57,Female,Blue Collar Worker,4736.02,714,2022-02-11
CUST-3328,Richard Martin,52,Female,Self-Employed Business,4057.36,627,2021-02-25
CUST-3329,Thomas Thompson,47,Female,Salaried Professional,12524.79,668,2021-10-02
CUST-3330,Matthew Garcia,19,Female,Salaried Professional,5105.55,517,2022-02-10
CUST-3331,Richard Anderson,44,Male,Gig Economy Worker,3293.03,748,2021-12-18
CUST-3332,Joseph Perez,47,Female,Salaried Professional,8471.39,850,2021-06-28
CUST-3333,Donald Lopez,32,Male,Self-Employed Business,14824.23,832,2021-10-03
CUST-3334,Michael Torres,37,Male,Salaried Professional,9216.2,718,2022-05-28
CUST-3335,David Hernandez,23,Male,Blue Collar Worker,2837.13,543,2020-05-06
CUST-3336,Margaret Perez,46,Male,Salaried Professional,6847.48,682,2020-07-21
CUST-3337,Andrew Martinez,54,Male,Blue Collar Worker,2724.92,645,2022-05-29
CUST-3338,Betty Taylor,55,Female,Retired,3284.48,670,2021-05-05
CUST-3339,Christopher White,52,Male,Blue Collar Worker,3851.35,668,2022-08-06
CUST-3340,Karen Smith,26,Female,Salaried Professional,7894.6,611,2022-09-09
CUST-3341,Karen Scott,41,Male,Blue Collar Worker,2604.0,632,2022-09-26
CUST-3342,Lisa Clark,40,Female,Gig Economy Worker,2651.27,679,2021-08-31
CUST-3343,Paul Wilson,32,Male,Salaried Professional,13703.99,776,2020-10-30
CUST-3344,Joseph Thompson,49,Female,Salaried Professional,5072.05,758,2021-01-01
CUST-3345,Thomas Taylor,75,Male,Self-Employed Business,12317.82,752,2020-03-08
CUST-3346,Robert Jones,34,Female,Gig Economy Worker,3810.24,631,2021-12-01
CUST-3347,John Smith,25,Female,Self-Employed Business,15817.42,772,2021-04-21
CUST-3348,Mark Torres,20,Male,Self-Employed Business,9483.55,562,2022-04-27
CUST-3349,Elizabeth Rodriguez,30,Male,Blue Collar Worker,5446.25,566,2020-11-16
CUST-3350,Donna Young,18,Female,Self-Employed Business,4892.03,661,2021-10-21
CUST-3351,Lisa Williams,37,Male,Student,1092.47,721,2020-09-26
CUST-3352,Betty Sanchez,61,Male,Salaried Professional,7899.97,680,2021-07-03
CUST-3353,David Clark,38,Male,Student,716.85,617,2021-07-15
CUST-3354,Charles Rodriguez,52,Male,Freelancer,4346.39,723,2022-03-21
CUST-3355,Michelle Jones,38,Male,Salaried Professional,8219.19,684,2020-09-24
CUST-3356,Andrew Allen,41,Female,Blue Collar Worker,4539.68,708,2022-02-12
CUST-3357,Ashley Sanchez,33,Female,Gig Economy Worker,2192.93,645,2021-10-11
CUST-3358,Paul Garcia,35,Male,Salaried Professional,13425.18,623,2022-07-14
CUST-3359,Margaret Sanchez,30,Male,Salaried Professional,6864.29,546,2022-05-07
CUST-3360,Charles Hill,26,Male,Salaried Professional,12910.45,778,2021-04-29
CUST-3361,Mary Smith,56,Male,Salaried Professional,8831.5,691,2020-05-05
CUST-3362,Jessica Miller,26,Female,Self-Employed Business,12839.75,597,2020-02-14
CUST-3363,Michelle Jones,44,Female,Salaried Professional,6082.36,658,2021-07-19
CUST-3364,Donna Rodriguez,32,Female,Self-Employed Business,14212.82,766,2020-05-04
CUST-3365,Andrew Wilson,46,Female,Gig Economy Worker,2047.24,729,2021-09-13
CUST-3366,Joseph Gonzalez,43,Female,Salaried Professional,5599.65,796,2021-07-13
CUST-3367,Jennifer Thomas,53,Male,Self-Employed Business,9894.54,615,2021-10-25
CUST-3368,Joseph Nguyen,46,Female,Salaried Professional,5433.5,710,2020-10-18
CUST-3369,Richard Thomas,44,Female,Salaried Professional,12642.86,775,2022-03-02
CUST-3370,Nancy Flores,45,Male,Self-Employed Business,9430.98,693,2021-04-29
CUST-3371,Margaret King,44,Female,Salaried Professional,9172.64,632,2021-09-21
CUST-3372,Kimberly Garcia,25,Female,Freelancer,5803.12,676,2020-10-21
CUST-3373,Patricia Johnson,59,Male,Blue Collar Worker,2536.09,615,2020-12-25
CUST-3374,Christopher Scott,48,Male,Blue Collar Worker,4629.8,687,2022-04-28
CUST-3375,Emily Wright,43,Male,Salaried Professional,4791.9,720,2020-09-08
CUST-3376,Emily Rodriguez,53,Female,Self-Employed Business,4856.05,648,2020-05-28
CUST-3377,Joshua Walker,28,Female,Salaried Professional,4512.14,637,2021-06-15
CUST-3378,Andrew Scott,38,Male,Student,716.84,687,2022-02-10
CUST-3379,Donna Gonzalez,50,Male,Salaried Professional,5233.25,694,2020-10-07
CUST-3380,Christopher Martin,29,Female,Student,1803.31,641,2021-10-25
CUST-3381,Steven Lopez,44,Female,Self-Employed Business,15709.29,824,2021-02-14
CUST-3382,Steven Allen,35,Male,Blue Collar Worker,4003.59,587,2021-04-18
CUST-3383,William Gonzalez,18,Female,Blue Collar Worker,5066.75,668,2020-05-19
CUST-3384,Daniel Moore,37,Female,Salaried Professional,10474.46,686,2022-01-01
CUST-3385,Michael Martinez,51,Male,Retired,2240.28,595,2021-01-09
CUST-3386,Charles Miller,78,Female,Self-Employed Business,7763.41,707,2021-03-09
CUST-3387,Richard Moore,64,Male,Salaried Professional,5562.05,769,2021-05-19
CUST-3388,William Brown,33,Male,Blue Collar Worker,2914.43,591,2021-09-13
CUST-3389,Emily Thomas,51,Female,Salaried Professional,7341.52,750,2021-11-07
CUST-3390,Mark Jackson,45,Male,Self-Employed Business,10690.86,850,2020-02-03
CUST-3391,Ashley Miller,38,Male,Student,1093.72,672,2020-12-19
CUST-3392,Donald Torres,46,Male,Blue Collar Worker,4984.39,543,2020-10-03
CUST-3393,Susan Lee,34,Male,Blue Collar Worker,2964.75,537,2020-01-28
CUST-3394,Barbara Scott,36,Male,Salaried Professional,4914.47,717,2020-06-11
CUST-3395,Kimberly Hill,41,Female,Salaried Professional,9764.49,771,2022-08-27
CUST-3396,Paul Martin,23,Male,Salaried Professional,5233.09,543,2022-05-08
CUST-3397,Betty Williams,49,Female,Salaried Professional,7118.01,819,2022-07-22
CUST-3398,Kimberly Williams,19,Female,Salaried Professional,7837.96,628,2022-01-17
CUST-3399,Susan Rodriguez,43,Male,Retired,3550.51,744,2021-12-07
CUST-3400,Thomas Anderson,47,Male,Salaried Professional,11831.11,650,2020-06-29
CUST-3401,William Jones,18,Female,Salaried Professional,6235.48,679,2021-06-21
CUST-3402,Betty Thomas,36,Female,Salaried Professional,8531.46,666,2020-08-31
CUST-3403,Barbara Martinez,50,Male,Student,581.55,722,2020-11-09
CUST-3404,Jessica Anderson,37,Male,Salaried Professional,12301.62,738,2020-08-06
CUST-3405,Steven Hernandez,45,Male,Blue Collar Worker,2287.98,625,2020-05-14
CUST-3406,Robert Hernandez,39,Male,Blue Collar Worker,3174.85,579,2020-04-07
CUST-3407,Jennifer Williams,68,Male,Salaried Professional,7122.29,697,2021-12-02
CUST-3408,John Smith,43,Female,Salaried Professional,9626.09,666,2021-04-09
CUST-3409,Sarah Martin,43,Female,Salaried Professional,6230.36,708,2021-10-04
CUST-3410,Thomas Moore,53,Female,Salaried Professional,6348.77,637,2022-06-28
CUST-3411,Matthew Lopez,43,Female,Salaried Professional,11355.51,827,2021-10-25
CUST-3412,Barbara Taylor,35,Female,Blue Collar Worker,4888.36,590,2021-03-20
CUST-3413,Thomas Young,54,Male,Salaried Professional,13797.29,559,2020-02-14
CUST-3414,Andrew Rodriguez,29,Male,Salaried Professional,7821.06,807,2022-09-10
CUST-3415,Richard Robinson,33,Male,Freelancer,6234.43,605,2022-08-12
CUST-3416,Betty Walker,38,Male,Salaried Professional,4738.5,797,2021-12-03
CUST-3417,Matthew Williams,59,Male,Salaried Professional,10165.39,733,2020-11-07
CUST-3418,Matthew Gonzalez,60,Male,Salaried Professional,6782.09,762,2021-10-07
CUST-3419,Michelle White,41,Female,Self-Employed Business,15001.1,744,2021-08-02
CUST-3420,Jennifer Hill,30,Female,Gig Economy Worker,4549.9,711,2021-10-15
CUST-3421,Betty Torres,44,Male,Salaried Professional,9327.52,683,2022-04-27
CUST-3422,Richard Hill,38,Female,Self-Employed Business,13717.15,661,2022-09-01
CUST-3423,William Perez,27,Male,Salaried Professional,6586.79,602,2020-10-31
CUST-3424,Steven Davis,18,Female,Salaried Professional,13367.55,712,2020-06-06
CUST-3425,Margaret Gonzalez,34,Female,Self-Employed Business,3716.28,663,2021-08-08
CUST-3426,Michael Miller,48,Male,Salaried Professional,6030.54,713,2021-10-31
CUST-3427,Christopher Brown,52,Male,Salaried Professional,6812.69,662,2022-07-08
CUST-3428,Mary Garcia,18,Female,Salaried Professional,5846.78,457,2020-07-10
CUST-3429,Michelle Miller,46,Female,Self-Employed Business,8186.76,615,2021-12-25
CUST-3430,Jessica Miller,29,Male,Salaried Professional,9720.95,675,2021-02-15
CUST-3431,Karen Thomas,25,Male,Salaried Professional,13112.29,768,2021-12-21
CUST-3432,Karen Sanchez,31,Male,Salaried Professional,9211.42,601,2021-05-22
CUST-3433,Paul Walker,19,Male,Gig Economy Worker,4339.05,611,2022-04-03
CUST-3434,Steven Wright,52,Female,Blue Collar Worker,4611.66,687,2020-01-28
CUST-3435,Donna Torres,32,Male,Blue Collar Worker,4603.56,667,2020-05-26
CUST-3436,Nancy Anderson,34,Male,Blue Collar Worker,2892.6,760,2021-09-07
CUST-3437,Linda Davis,49,Male,Gig Economy Worker,4597.1,694,2022-05-11
CUST-3438,Linda Hernandez,30,Male,Salaried Professional,10395.18,635,2021-01-23
CUST-3439,Sarah Davis,28,Female,Salaried Professional,5479.42,666,2022-04-05
CUST-3440,Susan Flores,30,Female,Gig Economy Worker,2657.56,583,2021-11-24
CUST-3441,Patricia Jackson,42,Female,Salaried Professional,7601.99,707,2020-10-25
CUST-3442,Patricia Torres,25,Male,Blue Collar Worker,5236.79,617,2021-06-16
CUST-3443,Betty Jones,46,Female,Self-Employed Business,4110.77,716,2020-08-27
CUST-3444,Nancy Harris,41,Female,Blue Collar Worker,3581.55,785,2021-01-05
CUST-3445,Susan Jackson,46,Male,Salaried Professional,8605.4,738,2021-08-27
CUST-3446,Thomas Sanchez,32,Male,Salaried Professional,9563.79,714,2020-02-15
CUST-3447,Joseph Clark,31,Male,Gig Economy Worker,3018.2,602,2022-01-28
CUST-3448,Robert Jackson,53,Female,Salaried Professional,13940.53,678,2020-02-14
CUST-3449,Margaret Brown,36,Female,Self-Employed Business,7679.44,647,2020-09-30
CUST-3450,Patricia Davis,32,Male,Salaried Professional,7804.55,662,2021-11-08
CUST-3451,James Davis,45,Female,Blue Collar Worker,4347.43,733,2020-09-15
CUST-3452,John Garcia,32,Female,Salaried Professional,10225.11,741,2021-03-20
CUST-3453,Ashley Moore,56,Male,Salaried Professional,11375.58,720,2022-04-13
CUST-3454,Paul Sanchez,56,Female,Gig Economy Worker,2578.5,699,2021-05-01
CUST-3455,Mark Allen,35,Male,Student,788.67,644,2020-03-31
CUST-3456,Joseph Scott,34,Female,Salaried Professional,13232.68,585,2021-10-22
CUST-3457,Mark White,56,Male,Salaried Professional,7249.65,796,2021-03-10
CUST-3458,Donald Walker,43,Female,Blue Collar Worker,4567.3,717,2020-02-13
CUST-3459,Richard Ramirez,33,Male,Student,995.57,635,2022-05-13
CUST-3460,Barbara Johnson,52,Male,Self-Employed Business,5187.17,692,2021-09-17
CUST-3461,Joshua King,42,Male,Salaried Professional,7433.21,709,2021-07-15
CUST-3462,Donald Rodriguez,53,Female,Salaried Professional,11805.1,703,2021-02-21
CUST-3463,Barbara White,27,Female,Blue Collar Worker,3935.97,558,2021-09-10
CUST-3464,Jessica Thompson,38,Male,Blue Collar Worker,4390.1,628,2021-02-23
CUST-3465,Mary Taylor,61,Female,Blue Collar Worker,3090.53,624,2020-05-03
CUST-3466,Ashley Hill,43,Female,Freelancer,5558.8,747,2020-02-23
CUST-3467,Donna Martinez,18,Male,Salaried Professional,10244.76,654,2020-05-03
CUST-3468,Mark Wright,37,Female,Salaried Professional,13010.27,739,2021-09-19
CUST-3469,Donna Thomas,21,Male,Gig Economy Worker,3530.62,643,2020-05-24
CUST-3470,Daniel Anderson,25,Male,Self-Employed Business,14498.81,811,2020-12-02
CUST-3471,Michelle Rodriguez,20,Male,Salaried Professional,8556.67,675,2020-11-24
CUST-3472,Lisa Flores,55,Female,Salaried Professional,7072.88,699,2022-03-20
CUST-3473,Michelle Robinson,61,Female,Gig Economy Worker,3378.4,613,2022-07-19
CUST-3474,Charles Sanchez,50,Female,Blue Collar Worker,4487.71,821,2022-09-26
CUST-3475,Patricia White,37,Male,Self-Employed Business,4004.33,706,2022-02-23
CUST-3476,Mark Hill,29,Female,Salaried Professional,13895.8,754,2021-04-08
CUST-3477,Charles Torres,30,Male,Gig Economy Worker,2611.07,743,2020-11-05
CUST-3478,Richard Allen,28,Female,Salaried Professional,7562.2,583,2022-06-03
CUST-3479,Mary Young,32,Male,Salaried Professional,7439.85,681,2020-09-14
CUST-3480,James Robinson,18,Female,Blue Collar Worker,3081.75,574,2021-02-28
CUST-3481,Joseph Flores,40,Male,Self-Employed Business,9048.27,648,2022-08-13
CUST-3482,Betty Robinson,48,Female,Retired,2186.67,704,2020-11-14
CUST-3483,Emily Taylor,54,Male,Self-Employed Business,11099.77,830,2022-02-17
CUST-3484,Mark Miller,27,Female,Salaried Professional,11115.42,682,2022-09-05
CUST-3485,Andrew Taylor,45,Female,Blue Collar Worker,3304.24,803,2020-09-09
CUST-3486,Barbara White,29,Male,Salaried Professional,7165.07,597,2021-10-07
CUST-3487,Donald Wilson,40,Female,Self-Employed Business,10460.13,615,2022-03-31
CUST-3488,Jessica Miller,25,Male,Self-Employed Business,3829.85,679,2022-01-15
CUST-3489,Kimberly Johnson,34,Male,Salaried Professional,10425.04,638,2021-11-15
CUST-3490,Kimberly Williams,35,Male,Freelancer,6746.98,684,2020-08-01
CUST-3491,Matthew Wright,43,Male,Salaried Professional,8672.88,752,2022-01-02
CUST-3492,Margaret Clark,22,Male,Retired,2880.82,603,2021-01-09
CUST-3493,Donald Robinson,26,Male,Student,1763.76,661,2020-06-23
CUST-3494,Joshua Walker,41,Male,Blue Collar Worker,2830.0,606,2022-09-12
CUST-3495,Daniel Robinson,59,Male,Self-Employed Business,5624.74,544,2020-09-10
CUST-3496,Lisa Anderson,52,Female,Salaried Professional,6197.21,595,2022-01-24
CUST-3497,Karen Anderson,46,Male,Salaried Professional,10265.89,687,2021-04-06
CUST-3498,Michael Perez,34,Male,Blue Collar Worker,4955.59,712,2021-01-31
CUST-3499,Elizabeth Flores,51,Female,Self-Employed Business,5104.54,807,2022-01-11
CUST-3500,Michael Williams,35,Male,Salaried Professional,7904.76,691,2022-01-09
CUST-3501,Richard Brown,51,Female,Salaried Professional,8878.92,702,2021-08-24
CUST-3502,Elizabeth Young,33,Female,Salaried Professional,6218.15,615,2021-12-05
CUST-3503,Michelle Moore,50,Female,Salaried Professional,5863.5,752,2020-05-15
CUST-3504,William Hill,46,Female,Salaried Professional,12220.65,760,2021-07-29
CUST-3505,Thomas King,18,Male,Salaried Professional,7972.92,726,2020-11-03
CUST-3506,Daniel Clark,36,Male,Salaried Professional,10443.15,628,2020-11-27
CUST-3507,Elizabeth Davis,45,Female,Gig Economy Worker,3420.03,835,2022-03-25
CUST-3508,Sandra Scott,27,Female,Retired,1769.56,624,2022-07-31
CUST-3509,Karen Lopez,27,Female,Blue Collar Worker,4628.62,689,2021-04-04
CUST-3510,Jessica Taylor,46,Female,Blue Collar Worker,2524.54,542,2020-08-31
CUST-3511,Jessica King,53,Male,Salaried Professional,13401.08,839,2021-02-22
CUST-3512,Lisa Hernandez,32,Male,Self-Employed Business,10948.61,793,2022-02-27
CUST-3513,Mary Harris,33,Female,Freelancer,5696.96,701,2021-10-29
CUST-3514,Kimberly Brown,26,Male,Salaried Professional,8380.42,661,2022-04-07
CUST-3515,Lisa Taylor,45,Male,Blue Collar Worker,4786.93,671,2020-03-05
CUST-3516,John Lewis,46,Male,Self-Employed Business,5166.8,737,2020-09-03
CUST-3517,Andrew Garcia,40,Female,Blue Collar Worker,4231.77,841,2022-03-24
CUST-3518,Michelle Garcia,49,Male,Gig Economy Worker,2707.05,486,2021-04-27
CUST-3519,Joshua Jackson,37,Male,Salaried Professional,9855.65,614,2022-05-09
CUST-3520,Susan Williams,43,Male,Salaried Professional,5089.29,568,2021-09-18
CUST-3521,Paul Scott,39,Female,Salaried Professional,4863.17,580,2021-01-30
CUST-3522,Richard Lewis,46,Female,Blue Collar Worker,4486.0,729,2021-08-18
CUST-3523,Andrew Wilson,41,Male,Retired,2811.71,658,2020-04-08
CUST-3524,Kimberly Ramirez,44,Female,Salaried Professional,11173.09,738,2020-01-23
CUST-3525,Susan Sanchez,30,Female,Gig Economy Worker,3424.81,649,2021-09-27
CUST-3526,Elizabeth Nguyen,27,Male,Blue Collar Worker,2257.73,614,2021-03-06
CUST-3527,Karen Torres,20,Female,Blue Collar Worker,3659.97,560,2020-03-14
CUST-3528,Karen Johnson,26,Female,Salaried Professional,9397.75,631,2021-06-27
CUST-3529,Ashley Clark,47,Female,Salaried Professional,5023.8,708,2021-11-22
CUST-3530,Kimberly Allen,33,Male,Blue Collar Worker,3585.45,592,2021-10-08
CUST-3531,Richard Johnson,44,Male,Freelancer,7314.97,690,2020-07-12
CUST-3532,Donald Brown,43,Male,Salaried Professional,13198.98,773,2020-06-12
CUST-3533,Barbara Ramirez,42,Female,Self-Employed Business,3674.8,639,2022-08-01
CUST-3534,Robert Lopez,32,Male,Self-Employed Business,14048.43,708,2022-05-31
CUST-3535,Betty Perez,41,Male,Retired,2510.3,626,2021-06-14
CUST-3536,Donald Johnson,46,Male,Salaried Professional,13903.94,768,2020-12-04
CUST-3537,Paul Walker,33,Female,Freelancer,4406.48,828,2021-08-08
CUST-3538,Richard Miller,35,Female,Freelancer,6383.25,664,2021-09-11
CUST-3539,Sarah Flores,36,Male,Salaried Professional,8789.1,555,2021-01-25
CUST-3540,Donald Thompson,36,Female,Salaried Professional,9247.62,664,2021-12-27
CUST-3541,David Brown,20,Female,Salaried Professional,5144.95,588,2021-06-03
